ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Damage Cost,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
4594393,HM187557,2006-02-18 03:50:00,027XX N MILWAUKEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,4685,False,False,1412,14,35,22,14,1153678,1918136,2006,2014-04-12 12:43:35,41.931204528,-87.710678708,"(41.931204528, -87.710678708)"
9681055,HX331130,2014-07-04 15:00:00,021XX W PETERSON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,4484,True,False,2413,24,40,2,06,1161031,1939882,2014,2014-11-07 12:39:31,41.990726931,-87.683051337,"(41.990726931, -87.683051337)"
6696343,HR110836,2009-01-07 19:30:00,021XX W SHAKESPEARE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,3344,False,False,1432,14,32,22,03,1161425,1914413,2009,2009-03-02 19:02:28,41.920830456,-87.682313785,"(41.920830456, -87.682313785)"
7313029,HS117588,2010-01-13 00:21:00,032XX N CLARK ST,2022,NARCOTICS,POSS: COCAINE,STREET,4814,True,False,1924,19,44,6,18,1169902,1921495,2010,ERROR,41.94008298,-87.650960519,"(41.94008298, -87.650960519)"
8914447,HV587762,2012-12-03 19:40:00,077XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,4861,True,False,612,6,17,71,18,1167067,1853091,2012,2012-03-12 20:28:11,41.752437462,-87.663341352,"(41.752437462, -87.663341352)"
8813683,HV486788,2012-09-22 09:00:00,017XX E 56TH ST,0890,THEFT,FROM BUILDING,APARTMENT,3006,False,False,235,2,5,41,06,1188630,1868244,2012,ERROR,41.793530583,-87.583839014,"(41.793530583, -87.583839014)"
2915956,HJ592169,2003-08-28 08:00:00,078XX S GREENWOOD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,3119,False,False,624,6,8,69,08A,1184870,1853297,2003,2007-11-06 15:52:33,41.752603788,-87.598095,"(41.752603788, -87.598095)"
5426156,HN256370,2007-03-29 18:30:00,0000X W CERMAK RD,0810,THEFT,OVER $500,STREET,1448,False,False,134,1,3,33,06,1176378,1889737,2007,2014-04-12 12:43:35,41.852793534,-87.628118788,"(41.852793534, -87.628118788)"
1331639,G028143,2001-01-12 21:00:00,034XX S KING DR,0820,THEFT,$500 AND UNDER,DRUG STORE,282,True,False,2122,NA,NA,NA,06,1179512,1882402,2001,2014-04-12 12:43:35,41.832594585,-87.616840751,"(41.832594585, -87.616840751)"
1947050,HH132691,2002-01-17 18:49:57,005XX E 44 PL,0460,BATTERY,SIMPLE,RESIDENCE,4529,False,False,222,NA,NA,NA,08B,1180563,1875665,2002,ERROR,41.814083626,-87.613191703,"(41.814083626, -87.613191703)"
2490949,HH828905,2002-12-07 18:00:00,008XX W 53RD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,2258,False,False,934,NA,3,61,11,1171449,1869703,2002,ERROR,41.797928002,-87.646797215,"(41.797928002, -87.646797215)"
5985175,HN780490,2007-12-27 17:30:00,019XX E 79TH ST,031A,ROBBERY,ARMED: HANDGUN,OTHER,2491,True,False,414,4,8,43,03,1190626,1853018,2007,ERROR,41.751701272,-87.577010969,"(41.751701272, -87.577010969)"
2817048,HJ473101,2003-07-04 23:55:30,050XX N WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,1995,False,False,2031,20,47,4,05,1159496,1933143,2003,ERROR,41.972266669,-87.688883926,"(41.972266669, -87.688883926)"
9456119,HX108965,2014-01-10 01:04:00,075XX S LAFAYETTE AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,1608,True,False,623,6,6,69,18,1177099,1855191,2014,2014-12-01 00:40:28,41.757979849,-87.626515246,"(41.757979849, -87.626515246)"
2798720,HJ444156,2003-06-21 15:58:37,001XX W LAKE ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,CTA PLATFORM,1268,False,False,113,1,42,32,03,1175497,1901776,2003,ERROR,41.885849135,-87.630990773,"(41.885849135, -87.630990773)"
7499449,HS302738,2010-05-11 17:56:00,045XX N BROADWAY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,2688,False,False,2311,19,46,3,08B,1168079,1930569,2010,2010-12-05 14:32:35,41.965022021,-87.65739756,"(41.965022021, -87.65739756)"
3967996,HL332690,2005-05-03 13:20:00,014XX S CHRISTIANA AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",2513,True,False,1021,10,24,29,08A,1154231,1892646,2005,ERROR,41.861246512,-87.709327807,"(41.861246512, -87.709327807)"
8209042,HT442926,2011-08-11 14:41:00,068XX S WOLCOTT AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1871,True,False,726,7,17,67,18,1164911,1859184,2011,2011-11-08 15:42:15,41.769203304,-87.6710703,"(41.769203304, -87.6710703)"
4973670,HM585353,2006-09-06 07:50:00,094XX S LAFAYETTE AVE,0810,THEFT,OVER $500,STREET,4120,False,False,634,6,21,49,06,1177555,1842613,2006,2014-04-12 12:43:35,41.723453982,-87.625223371,"(41.723453982, -87.625223371)"
1393322,G107984,2001-02-22 22:15:00,087XX S PEORIA ST,0271,CRIM SEXUAL ASSAULT,ATTEMPT AGG: HANDGUN,STREET,1517,False,False,2222,NA,NA,NA,02,1171783,1847121,2001,ERROR,41.735952909,-87.646233916,"(41.735952909, -87.646233916)"
9297259,HW442278,2013-09-07 15:30:00,059XX S ELIZABETH ST,0560,ASSAULT,SIMPLE,RESIDENCE,1658,False,False,713,7,16,67,08A,1168974,1865056,2013,2013-10-09 09:12:36,41.785229979,-87.656007708,"(41.785229979, -87.656007708)"
8764812,HV435925,2012-08-17 15:00:00,053XX S MONITOR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2173,False,False,811,8,23,56,07,1138309,1868694,2012,ERROR,41.795821159,-87.768353304,"(41.795821159, -87.768353304)"
6872272,HR278952,2009-04-21 02:08:00,083XX S KEDZIE AVE,0610,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,2575,False,False,834,8,18,70,05,1156456,1849198,2009,ERROR,41.741974607,-87.702331067,"(41.741974607, -87.702331067)"
3886460,HL262763,2005-03-29 08:00:00,062XX W DICKENS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,926,False,False,2512,25,29,19,07,1134702,1913339,2005,ERROR,41.918397987,-87.780526574,"(41.918397987, -87.780526574)"
9247581,HW393661,2013-08-04 23:33:00,083XX S DORCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,2059,True,True,412,4,8,45,08B,1187024,1850166,2013,2013-05-08 05:38:09,41.743961235,-87.590300673,"(41.743961235, -87.590300673)"
6240467,HP328601,2008-05-09 00:00:00,038XX N PACIFIC AVE,0890,THEFT,FROM BUILDING,RESIDENCE,957,False,False,1631,16,36,17,06,1122068,1924371,2008,2008-11-05 08:02:48,41.948885353,-87.82670641,"(41.948885353, -87.82670641)"
2325815,HH620831,2002-08-29 18:30:00,009XX E 82ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,1157,False,False,631,NA,8,44,14,1184144,1850866,2002,ERROR,41.745949866,-87.600831299,"(41.745949866, -87.600831299)"
1481452,G218910,2001-04-14 10:15:00,017XX W 43 ST,0820,THEFT,$500 AND UNDER,STREET,248,False,False,914,NA,NA,NA,06,1165712,1876148,2001,2014-04-12 12:43:35,41.815737633,-87.667652714,"(41.815737633, -87.667652714)"
2193379,HH452636,2002-06-19 11:09:24,027XX E 76TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,509,False,False,421,NA,7,43,14,1195835,1855198,2002,ERROR,41.757556115,-87.557850794,"(41.757556115, -87.557850794)"
6970254,HR375030,2009-06-14 14:15:00,052XX W WOLFRAM ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,683,False,False,2514,25,31,19,05,1140877,1918484,2009,ERROR,41.932404942,-87.757711919,"(41.932404942, -87.757711919)"
7626585,HS431129,2010-07-26 19:16:00,012XX W WASHBURNE AVE,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,STREET,4211,True,False,1231,12,2,28,22,1168368,1894493,2010,ERROR,41.866021153,-87.65738041,"(41.866021153, -87.65738041)"
8990632,HW137651,2013-01-30 12:12:00,060XX S TALMAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,1914,True,False,825,8,15,66,05,1159702,1864538,2013,2013-05-02 08:59:06,41.784003919,-87.690017346,"(41.784003919, -87.690017346)"
3647659,HK742033,2004-11-10 09:15:00,062XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,3824,False,True,313,3,20,42,08B,1182595,1863841,2004,ERROR,41.781590611,-87.606105147,"(41.781590611, -87.606105147)"
6003770,HP103458,2008-01-03 00:06:00,056XX S TRIPP AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,2815,True,False,813,8,13,62,15,1148949,1867064,2008,2008-09-01 10:07:35,41.791149667,-87.729377285,"(41.791149667, -87.729377285)"
6025842,HP129074,2008-01-02 16:00:00,069XX S KIMBARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,3731,False,False,321,3,5,69,14,1185895,1859153,2008,ERROR,41.768649107,-87.59415445,"(41.768649107, -87.59415445)"
4800609,HM411215,2006-05-17 20:00:00,114XX S DR MARTIN LUTHER KING JR DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,3162,False,True,531,5,9,49,26,1180987,1829335,2006,ERROR,41.686939238,-87.613059096,"(41.686939238, -87.613059096)"
1666539,G443084,2001-07-27 21:11:26,048XX W FLETCHER ST,0460,BATTERY,SIMPLE,RESIDENCE,2067,True,False,2521,NA,NA,NA,08B,1143266,1920538,2001,ERROR,41.937996967,-87.748881061,"(41.937996967, -87.748881061)"
5182497,HM771133,2006-12-13 02:45:33,037XX W ROOSEVELT RD,0460,BATTERY,SIMPLE,STREET,1387,False,False,1011,10,24,29,08B,1151547,1894410,2006,2007-11-06 15:52:33,41.866140241,-87.719133978,"(41.866140241, -87.719133978)"
2653415,HJ264288,2003-03-27 17:55:45,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1255,False,False,212,NA,4,35,08B,1180131,1881336,2003,ERROR,41.829655213,-87.614602295,"(41.829655213, -87.614602295)"
1351172,G053225,2001-01-25 20:00:00,023XX W CULLERTON ST,0820,THEFT,$500 AND UNDER,STREET,16,False,False,1223,NA,NA,NA,06,1161315,1890317,2001,2014-04-12 12:43:35,41.854711274,-87.683388522,"(41.854711274, -87.683388522)"
10107538,HY295865,2015-06-10 18:55:00,031XX W VAN BUREN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),PARK PROPERTY,515,True,False,1134,11,28,27,18,1155706,1897956,2015,ERROR,41.875788166,-87.703770398,"(41.875788166, -87.703770398)"
2379764,HH688374,2002-10-02 22:17:34,012XX E 93RD ST,0560,ASSAULT,SIMPLE,OTHER,3430,False,True,413,NA,8,47,08A,1186314,1843608,2002,ERROR,41.725982183,-87.593108809,"(41.725982183, -87.593108809)"
2267732,HH544517,2002-07-29 18:20:00,024XX N MONTICELLO AVE,0460,BATTERY,SIMPLE,APARTMENT,1972,False,False,2524,NA,35,22,08B,1151599,1915885,2002,ERROR,41.925068771,-87.718378015,"(41.925068771, -87.718378015)"
9401609,HW544488,2013-11-22 15:00:00,022XX W 47TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,1599,False,True,931,9,12,61,26,1161952,1873419,2013,ERROR,41.80832803,-87.681521068,"(41.80832803, -87.681521068)"
1724872,G526711,2001-09-02 23:30:00,008XX W BARRY AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1898,False,False,1932,NA,NA,NA,07,1170165,1920835,2001,ERROR,41.938266163,-87.650013252,"(41.938266163, -87.650013252)"
7236503,HR651141,2009-11-19 12:30:00,045XX N KEDZIE AVE,0843,THEFT,ATTEMPT FINANCIAL IDENTITY THEFT,RESIDENCE,1452,False,False,1724,17,33,14,06,1154268,1930085,2009,ERROR,41.963981641,-87.708190292,"(41.963981641, -87.708190292)"
4531738,HM116986,2006-01-10 17:40:00,018XX W ADDISON ST,0460,BATTERY,SIMPLE,STREET,1107,False,False,1923,19,47,5,08B,1163300,1923889,2006,ERROR,41.94679389,-87.675157351,"(41.94679389, -87.675157351)"
6323346,HP407292,2008-06-21 01:08:00,027XX W 79TH ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,ALLEY,1728,True,False,835,8,18,70,11,1159359,1852062,2008,ERROR,41.749774969,-87.691616189,"(41.749774969, -87.691616189)"
2811252,HJ435689,2003-06-17 19:01:00,007XX N HARDING AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,3835,True,False,1112,11,27,23,18,1149954,1904935,2003,ERROR,41.895053131,-87.724708046,"(41.895053131, -87.724708046)"
10109799,HY298102,2015-06-12 13:35:00,055XX W BELMONT AVE,0560,ASSAULT,SIMPLE,ALLEY,4032,False,False,2514,25,30,19,08A,1138524,1920677,2015,ERROR,41.938465788,-87.766305737,"(41.938465788, -87.766305737)"
2122047,HH360853,2002-05-08 03:00:00,035XX W 115TH PL,0810,THEFT,OVER $500,STREET,586,False,False,2211,NA,19,74,06,1155019,1827742,2002,2014-04-12 12:43:35,41.683124226,-87.70816705,"(41.683124226, -87.70816705)"
5459179,HN286810,2007-04-14 11:00:00,017XX N SEDGWICK ST,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,4496,False,False,1813,18,43,7,05,1173287,1911789,2007,2007-01-05 07:13:54,41.913374701,-87.638808607,"(41.913374701, -87.638808607)"
9427739,HW571708,2013-12-15 12:19:00,038XX W 65TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,2456,True,False,833,8,13,65,15,1151877,1860935,2013,ERROR,41.774273798,-87.718801431,"(41.774273798, -87.718801431)"
9549159,HX200896,2014-03-23 14:00:00,0000X W WASHINGTON ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,506,False,False,111,1,42,32,11,1175824,1900858,2014,ERROR,41.883322741,-87.629817609,"(41.883322741, -87.629817609)"
3085284,HJ808984,2003-12-10 01:30:00,015XX W MADISON ST,031A,ROBBERY,ARMED: HANDGUN,STREET,1775,False,False,1211,12,2,28,03,1165905,1900059,2003,ERROR,41.881347579,-87.666263434,"(41.881347579, -87.666263434)"
4372149,HL665453,2005-10-10 19:30:00,037XX N RECREATION DR,0820,THEFT,$500 AND UNDER,PARK PROPERTY,375,False,False,2323,19,46,6,06,1171814,1925403,2005,2014-04-12 12:43:35,41.950764691,-87.643817819,"(41.950764691, -87.643817819)"
8955831,HW104841,2013-01-01 20:21:00,027XX W 56TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,4110,False,False,824,8,16,63,26,1159094,1867451,2013,2013-10-01 14:22:16,41.792010053,-87.692166871,"(41.792010053, -87.692166871)"
7846213,HS658466,2010-12-13 10:50:00,032XX W 26TH ST,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,4184,True,False,1024,10,22,30,03,1155078,1886589,2010,2012-06-02 11:35:31,41.844608478,-87.706380961,"(41.844608478, -87.706380961)"
7357351,HS158950,2010-02-10 08:10:00,003XX S SACRAMENTO BLVD,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,STREET,3954,False,False,1124,11,28,27,03,1156394,1898275,2010,2010-06-07 20:35:42,41.876649659,-87.701235678,"(41.876649659, -87.701235678)"
8459205,HV136620,2012-01-28 22:45:00,008XX N TRIPP AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,2553,False,False,1111,11,37,23,14,1147864,1905093,2012,ERROR,41.895527127,-87.732380072,"(41.895527127, -87.732380072)"
1389813,G101962,2001-02-19 18:05:00,016XX E 74 PL,0560,ASSAULT,SIMPLE,STREET,681,False,True,324,NA,NA,NA,08A,1188468,1855950,2001,ERROR,41.75979873,-87.584825427,"(41.75979873, -87.584825427)"
7865849,HS679407,2010-12-28 12:40:00,031XX W MADISON ST,0560,ASSAULT,SIMPLE,APARTMENT,1924,False,False,1124,11,28,27,08A,1155534,1899811,2010,ERROR,41.880881934,-87.704352007,"(41.880881934, -87.704352007)"
4757789,HM369541,2006-05-23 16:00:00,017XX N WOLCOTT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,2770,False,True,1434,14,32,24,26,1163450,1911711,2006,ERROR,41.913373563,-87.674949723,"(41.913373563, -87.674949723)"
3189601,HK196709,2004-02-21 18:00:00,025XX N HARLEM AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),1669,False,False,2512,25,36,18,06,1127702,1916103,2004,2014-04-12 12:43:35,41.9261037,-87.806183216,"(41.9261037, -87.806183216)"
4409636,HL704892,2005-10-30 15:03:19,083XX S BOND AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,RESIDENCE,4370,True,False,424,4,10,46,08B,1198647,1849847,2005,ERROR,41.742802579,-87.547724486,"(41.742802579, -87.547724486)"
1505171,G248949,2001-05-01 12:00:00,002XX S MICHIGAN AV,0560,ASSAULT,SIMPLE,STREET,861,False,False,123,NA,NA,NA,08A,1177284,1899473,2001,ERROR,41.879489257,-87.624498463,"(41.879489257, -87.624498463)"
4586711,HM178303,2006-02-13 02:00:53,003XX N LARAMIE AVE,0460,BATTERY,SIMPLE,RESTAURANT,1167,False,False,1532,15,28,25,08B,1141691,1901663,2006,ERROR,41.886231203,-87.755137217,"(41.886231203, -87.755137217)"
1989552,HH189521,2002-02-15 19:50:00,075XX S SAGINAW AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1219,True,False,421,NA,NA,NA,07,1195277,1855344,2002,ERROR,41.757970535,-87.559890935,"(41.757970535, -87.559890935)"
3644751,HK740805,2004-11-08 17:00:00,018XX S KARLOV AVE,0810,THEFT,OVER $500,STREET,788,False,False,1012,10,24,29,06,1149319,1890548,2004,2014-04-12 12:43:35,41.855585896,-87.727413274,"(41.855585896, -87.727413274)"
8573990,HV248559,2012-04-18 23:00:00,004XX N CENTRAL PARK BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,602,False,False,1122,11,27,23,07,1152144,1902675,2012,ERROR,41.888808551,-87.716724345,"(41.888808551, -87.716724345)"
3524215,HK604674,2004-09-05 19:15:00,036XX W SHAKESPEARE AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,4206,True,False,2525,25,26,22,18,1151518,1913999,2004,2007-11-06 15:52:33,41.919895016,-87.718725318,"(41.919895016, -87.718725318)"
1847188,G685045,2001-11-14 09:00:00,050XX S LAWNDALE AV,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,3981,False,False,821,NA,NA,NA,05,1152515,1871081,2001,ERROR,41.802103414,-87.716195637,"(41.802103414, -87.716195637)"
7342528,HS143733,2010-01-30 11:35:00,010XX W FOSTER AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,ALLEY,1187,False,False,2023,20,48,77,03,1168536,1934754,2010,2010-11-02 08:18:49,41.976495882,-87.655595568,"(41.976495882, -87.655595568)"
7778066,HS583693,2010-10-26 13:20:00,003XX W 117TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,4154,False,True,522,5,34,53,08B,1176304,1827385,2010,ERROR,41.681694308,-87.630261037,"(41.681694308, -87.630261037)"
1348067,G033281,2001-01-16 13:30:00,011XX N WASHTENAW AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,783,True,False,1311,NA,NA,NA,18,1158142,1907777,2001,ERROR,41.902688501,-87.694557839,"(41.902688501, -87.694557839)"
9251968,HW395546,2013-05-19 00:01:00,005XX E 32ND ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2608,False,False,211,2,4,35,06,1180472,1883635,2013,2013-08-08 11:12:43,41.835955998,-87.613280481,"(41.835955998, -87.613280481)"
1866081,G710432,2001-08-30 04:15:00,055XX W NORTH AV,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,3533,False,False,2532,NA,NA,NA,05,1138844,1910120,2001,ERROR,41.909490409,-87.765386627,"(41.909490409, -87.765386627)"
3462034,HK533284,2004-08-01 00:00:00,004XX N OAKLEY BLVD,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),2427,False,False,1313,12,27,24,06,1161044,1902666,2004,2014-04-12 12:43:35,41.888603708,-87.684040351,"(41.888603708, -87.684040351)"
8200080,HT434131,2011-08-05 01:00:00,043XX S HONORE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3797,False,False,914,9,12,61,07,1164697,1876102,2011,2011-06-08 10:43:36,41.81563292,-87.67137723,"(41.81563292, -87.67137723)"
1532170,G282968,2001-05-15 17:00:00,008XX W CUYLER AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,589,False,False,2322,NA,NA,NA,07,1169953,1927283,2001,ERROR,41.955964358,-87.650603629,"(41.955964358, -87.650603629)"
8748519,HV423660,2012-08-09 23:43:00,003XX N DEARBORN ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,4895,True,False,1831,18,42,8,08B,1175921,1902673,2012,2012-10-08 09:09:49,41.888301019,-87.629406752,"(41.888301019, -87.629406752)"
3064212,HJ783363,2003-11-26 12:45:00,003XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,4952,False,False,122,1,42,32,06,1177207,1902277,2003,ERROR,41.887185329,-87.624696174,"(41.887185329, -87.624696174)"
9266858,HW411605,2013-08-16 21:00:00,026XX N MOZART ST,0820,THEFT,$500 AND UNDER,STREET,2,False,False,1411,14,35,22,06,1156956,1917741,2013,ERROR,41.930054663,-87.69864338,"(41.930054663, -87.69864338)"
2563813,HJ151075,2003-01-24 17:00:00,037XX S DR MARTIN LUTHER KING JR DR,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,995,False,False,211,NA,3,35,05,1179437,1879984,2003,ERROR,41.825961127,-87.617189893,"(41.825961127, -87.617189893)"
6272130,HP360251,2008-05-27 23:19:23,078XX S CLYDE AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,1708,True,False,414,4,8,43,04B,1191603,1853399,2008,ERROR,41.752723145,-87.573418451,"(41.752723145, -87.573418451)"
1694291,G483134,2001-08-14 15:00:00,063XX S ELLIS AV,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,1918,False,False,314,NA,NA,NA,04B,1184186,1863155,2001,ERROR,41.779671095,-87.600293674,"(41.779671095, -87.600293674)"
9180052,HW325256,2013-06-19 00:05:00,063XX S DR MARTIN LUTHER KING JR DR,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,2418,True,False,312,3,20,69,11,1179964,1863307,2013,ERROR,41.780185918,-87.615767262,"(41.780185918, -87.615767262)"
9280642,HW425506,2013-08-26 22:00:00,018XX N LARRABEE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,2483,False,False,1813,18,43,7,05,1171935,1912782,2013,ERROR,41.916129478,-87.643746195,"(41.916129478, -87.643746195)"
4593336,HM184287,2006-02-16 10:20:00,008XX E 103RD ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",3892,False,False,512,5,9,50,08B,1183714,1836812,2006,2006-06-03 03:53:14,41.707394098,-87.602843897,"(41.707394098, -87.602843897)"
8204247,HT438156,2011-08-08 14:10:00,092XX S CLYDE AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,845,False,False,413,4,8,48,07,1191741,1844312,2011,2011-09-08 09:44:36,41.727784247,-87.573206878,"(41.727784247, -87.573206878)"
7787558,HS589500,2010-10-27 10:00:00,070XX S PERRY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3600,False,False,731,7,6,69,07,1176581,1858104,2010,2010-05-11 08:26:29,41.765985117,-87.628326152,"(41.765985117, -87.628326152)"
5607127,HN408670,2007-06-16 08:15:00,002XX W 106TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,4526,False,True,512,5,34,49,14,1176238,1834270,2007,ERROR,41.700589255,-87.630296938,"(41.700589255, -87.630296938)"
8287357,HT521174,2011-09-30 11:00:00,052XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,2963,False,False,1522,15,29,25,14,1141368,1898125,2011,2011-01-10 10:34:37,41.876528452,-87.756410705,"(41.876528452, -87.756410705)"
2090773,HH320445,2002-04-20 19:30:00,054XX W JACKSON BL,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,3689,False,False,1522,NA,NA,NA,26,1140018,1898171,2002,ERROR,41.876679476,-87.761366414,"(41.876679476, -87.761366414)"
9718774,HX368460,2014-07-31 11:30:00,042XX S CALIFORNIA AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,4785,False,False,921,9,12,58,05,1158367,1876251,2014,2014-07-08 12:40:12,41.816173258,-87.694592874,"(41.816173258, -87.694592874)"
5349618,HN204723,2007-03-02 20:20:00,036XX W CORTLAND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,3550,True,False,2535,25,26,22,08B,1151444,1912332,2007,2007-08-03 21:51:06,41.915322073,-87.719041079,"(41.915322073, -87.719041079)"
9883576,HX534835,2014-12-08 06:30:00,026XX N OAK PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,1739,False,False,2512,25,36,18,14,1130669,1917134,2014,ERROR,41.928882318,-87.79525692,"(41.928882318, -87.79525692)"
2130685,HH371576,2002-05-14 14:00:00,034XX N NARRAGANSETT AVE,0810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",2624,False,False,1632,NA,36,17,06,1133059,1921942,2002,2014-04-12 12:43:35,41.942034525,-87.786361549,"(41.942034525, -87.786361549)"
1450362,G178877,2001-03-29 17:50:47,003XX W 52 PL,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,3979,False,False,934,NA,NA,NA,04B,1174942,1870105,2001,ERROR,41.798953863,-87.633975858,"(41.798953863, -87.633975858)"
3802924,HL107794,2005-01-05 11:00:00,051XX S CICERO AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,4516,True,False,814,8,23,56,16,1145182,1870371,2005,ERROR,41.800296394,-87.743107012,"(41.800296394, -87.743107012)"
